-----------------------------------------------------------------------
NEUTRAL-NEUTRAL and NEUTRAL-ION interactions
-----------------------------------------------------------------------
 Fit coefficients for the reduced collision integrals and ratios:
 -Q11IJ = pi *sigmaIJ**2 *omegastar11IJ, AstarIJ, BstarIJ and CstarIJ.
 Formula of the type:
 -Q11IJ = 1.D-20 *EXP( C1*lnT**3 +C2*lnT**2 +C3*lnT +C4 ) in m^2
 -AstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -BstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)
 -CstarIJ  = EXP(C1*lnT**3 +C2*lnT**2 +C3*lnT +C4)

ATTENTION, the present data are: Q11IJ, Q22IJ, BstarIJ, 0.D0

 .CO-A1C2H.
  -0.1551877E-01   0.3783933E+00  -0.3481914E+01   0.1527172E+02
  -0.1852818E-01   0.4469499E+00  -0.3987412E+01   0.1657737E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A1C2HY.
  -0.1551877E-01   0.3783933E+00  -0.3481914E+01   0.1527172E+02
  -0.1852818E-01   0.4469499E+00  -0.3987412E+01   0.1657737E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A2R5.
  -0.1583981E-01   0.3907708E+00  -0.3621484E+01   0.1593510E+02
  -0.1881948E-01   0.4595573E+00  -0.4135921E+01   0.1728054E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A2R5X.
  -0.1583981E-01   0.3907708E+00  -0.3621484E+01   0.1593510E+02
  -0.1881948E-01   0.4595573E+00  -0.4135921E+01   0.1728054E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A2R5C2H.
  -0.1595707E-01   0.3955274E+00  -0.3676881E+01   0.1623296E+02
  -0.1885442E-01   0.4628943E+00  -0.4184254E+01   0.1756981E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A2R5C2HX.
  -0.1595707E-01   0.3955274E+00  -0.3676881E+01   0.1623296E+02
  -0.1885442E-01   0.4628943E+00  -0.4184254E+01   0.1756981E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A1C2H2.
  -0.1562038E-01   0.3837609E+00  -0.3550182E+01   0.1563522E+02
  -0.1864352E-01   0.4531600E+00  -0.4066230E+01   0.1697727E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-O-C6H4.
  -0.1465977E-01   0.3542428E+00  -0.3258158E+01   0.1448599E+02
  -0.1749347E-01   0.4180841E+00  -0.3722535E+01   0.1567615E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-C-C6H5O.
  -0.1488653E-01   0.3609559E+00  -0.3322700E+01   0.1472894E+02
  -0.1779543E-01   0.4267222E+00  -0.3803236E+01   0.1596314E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-OA1CH3.
  -0.1525944E-01   0.3710151E+00  -0.3412885E+01   0.1504416E+02
  -0.1823974E-01   0.4386638E+00  -0.3909611E+01   0.1632335E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-HOA1CH3.
  -0.1525944E-01   0.3710151E+00  -0.3412885E+01   0.1504416E+02
  -0.1823974E-01   0.4386638E+00  -0.3909611E+01   0.1632335E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .CO-A1CH2.
  -0.1525944E-01   0.3710151E+00  -0.3412885E+01   0.1504416E+02
  -0.1823974E-01   0.4386638E+00  -0.3909611E+01   0.1632335E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-HCO.
  -0.8360979E-02   0.2521531E+00  -0.2875988E+01   0.1443803E+02
  -0.6807131E-02   0.2243666E+00  -0.2717629E+01   0.1425005E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C.
  -0.1434215E-01   0.3449563E+00  -0.3169714E+01   0.1366539E+02
  -0.1703678E-01   0.4053651E+00  -0.3606175E+01   0.1478148E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-CH.
  -0.1463247E-01   0.3533430E+00  -0.3248892E+01   0.1375382E+02
  -0.1745157E-01   0.4168171E+00  -0.3710232E+01   0.1493580E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-T-CH2.
  -0.1591187E-01   0.3934782E+00  -0.3651814E+01   0.1541691E+02
  -0.1885409E-01   0.4616339E+00  -0.4163272E+01   0.1675932E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-CH3.
  -0.1591187E-01   0.3934782E+00  -0.3651814E+01   0.1541691E+02
  -0.1885409E-01   0.4616339E+00  -0.4163272E+01   0.1675932E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-CH2O.
  -0.8360979E-02   0.2521531E+00  -0.2875988E+01   0.1443803E+02
  -0.6807131E-02   0.2243666E+00  -0.2717629E+01   0.1425005E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-HCCO.
  -0.1594936E-01   0.3950867E+00  -0.3671050E+01   0.1510341E+02
  -0.1885913E-01   0.4626745E+00  -0.4179595E+01   0.1644195E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H.
  -0.1553850E-01   0.3930631E+00  -0.3723973E+01   0.1593976E+02
  -0.1789370E-01   0.4495794E+00  -0.4161665E+01   0.1713356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-CH2CO.
  -0.1024970E-01   0.2917975E+00  -0.3141839E+01   0.1508548E+02
  -0.9434861E-02   0.2801496E+00  -0.3099197E+01   0.1516984E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H2.
  -0.1511174E-01   0.3859150E+00  -0.3693923E+01   0.1592947E+02
  -0.1719222E-01   0.4367070E+00  -0.4092822E+01   0.1703778E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-P-CH2.
  -0.1591187E-01   0.3934782E+00  -0.3651814E+01   0.1541691E+02
  -0.1885409E-01   0.4616339E+00  -0.4163272E+01   0.1675932E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-CH4.
  -0.1588908E-01   0.3926055E+00  -0.3641932E+01   0.1536588E+02
  -0.1884472E-01   0.4609908E+00  -0.4154512E+01   0.1670958E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H3.
  -0.1553850E-01   0.3930631E+00  -0.3723973E+01   0.1593976E+02
  -0.1789370E-01   0.4495794E+00  -0.4161665E+01   0.1713356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H4.
  -0.1420925E-01   0.3701674E+00  -0.3620287E+01   0.1588612E+02
  -0.1561390E-01   0.4066112E+00  -0.3919613E+01   0.1676850E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H5.
  -0.1477416E-01   0.3803195E+00  -0.3671346E+01   0.1601066E+02
  -0.1657049E-01   0.4251001E+00  -0.4028703E+01   0.1702517E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-HCCOH.
  -0.1024970E-01   0.2917975E+00  -0.3141839E+01   0.1508548E+02
  -0.9434861E-02   0.2801496E+00  -0.3099197E+01   0.1516984E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C2H2.
  -0.1553850E-01   0.3930631E+00  -0.3723973E+01   0.1593976E+02
  -0.1789370E-01   0.4495794E+00  -0.4161665E+01   0.1713356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C3H3.
  -0.1478031E-01   0.3804294E+00  -0.3671894E+01   0.1612387E+02
  -0.1658066E-01   0.4252950E+00  -0.4029838E+01   0.1713971E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-P-C3H4.
  -0.1296291E-01   0.3457163E+00  -0.3472884E+01   0.1572880E+02
  -0.1378621E-01   0.3697210E+00  -0.3685101E+01   0.1641155E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A-C3H4.
  -0.1296291E-01   0.3457163E+00  -0.3472884E+01   0.1572880E+02
  -0.1378621E-01   0.3697210E+00  -0.3685101E+01   0.1641155E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-N-C4H3.
  -0.1226976E-01   0.3323736E+00  -0.3395665E+01   0.1583246E+02
  -0.1258410E-01   0.3453417E+00  -0.3529303E+01   0.1633150E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-I-C4H3.
  -0.1226976E-01   0.3323736E+00  -0.3395665E+01   0.1583246E+02
  -0.1258410E-01   0.3453417E+00  -0.3529303E+01   0.1633150E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A-C3H5.
  -0.1463913E-01   0.3780079E+00  -0.3661065E+01   0.1614403E+02
  -0.1632960E-01   0.4205414E+00  -0.4002830E+01   0.1712317E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C4H4.
  -0.1226976E-01   0.3323736E+00  -0.3395665E+01   0.1583246E+02
  -0.1258410E-01   0.3453417E+00  -0.3529303E+01   0.1633150E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C3H2.
  -0.1553850E-01   0.3930631E+00  -0.3723973E+01   0.1593976E+02
  -0.1789370E-01   0.4495794E+00  -0.4161665E+01   0.1713356E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C4H2.
  -0.1226976E-01   0.3323736E+00  -0.3395665E+01   0.1583246E+02
  -0.1258410E-01   0.3453417E+00  -0.3529303E+01   0.1633150E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C4H3.
  -0.1226976E-01   0.3323736E+00  -0.3395665E+01   0.1583246E+02
  -0.1258410E-01   0.3453417E+00  -0.3529303E+01   0.1633150E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C6H2.
  -0.1105112E-01   0.3082240E+00  -0.3248090E+01   0.1559000E+02
  -0.1061015E-01   0.3047313E+00  -0.3263875E+01   0.1581184E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C5H6.
  -0.1105112E-01   0.3082240E+00  -0.3248090E+01   0.1559000E+02
  -0.1061015E-01   0.3047313E+00  -0.3263875E+01   0.1581184E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C6H6.
  -0.9213638E-02   0.2701342E+00  -0.2997288E+01   0.1509994E+02
  -0.7992304E-02   0.2496141E+00  -0.2891059E+01   0.1503469E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C6H5.
  -0.1093069E-01   0.3057703E+00  -0.3232379E+01   0.1559426E+02
  -0.1043011E-01   0.3009777E+00  -0.3238851E+01   0.1579417E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C6H5OH.
  -0.9808976E-02   0.2826274E+00  -0.3081091E+01   0.1533221E+02
  -0.8815245E-02   0.2670763E+00  -0.3010481E+01   0.1535078E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A2C2HB.
  -0.3721894E-02   0.1549240E+00  -0.2227650E+01   0.1380543E+02
   0.2836619E-03   0.7280732E-01  -0.1672953E+01   0.1266589E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A2C2HBY.
  -0.3721894E-02   0.1549240E+00  -0.2227650E+01   0.1380543E+02
   0.2836619E-03   0.7280732E-01  -0.1672953E+01   0.1266589E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-HCCCHO.
  -0.1002492E-01   0.2871305E+00  -0.3111020E+01   0.1506331E+02
  -0.9117538E-02   0.2734636E+00  -0.3053912E+01   0.1511364E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-C5H4CH2.
  -0.9213638E-02   0.2701342E+00  -0.2997288E+01   0.1509994E+02
  -0.7992304E-02   0.2496141E+00  -0.2891059E+01   0.1503469E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A1CH3.
  -0.8434568E-02   0.2537039E+00  -0.2886444E+01   0.1497056E+02
  -0.6909508E-02   0.2265468E+00  -0.2732602E+01   0.1479322E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A1C2H.
  -0.7414371E-02   0.2327807E+00  -0.2751075E+01   0.1472030E+02
  -0.5303324E-02   0.1926666E+00  -0.2502911E+01   0.1431693E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A1C2HY.
  -0.7414371E-02   0.2327807E+00  -0.2751075E+01   0.1472030E+02
  -0.5303324E-02   0.1926666E+00  -0.2502911E+01   0.1431693E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A2R5.
  -0.3721894E-02   0.1549240E+00  -0.2227650E+01   0.1380543E+02
   0.2836619E-03   0.7280732E-01  -0.1672953E+01   0.1266589E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
 .HCO-A2R5X.
  -0.3721894E-02   0.1549240E+00  -0.2227650E+01   0.1380543E+02
   0.2836619E-03   0.7280732E-01  -0.1672953E+01   0.1266589E+02
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
 ----------------------------------------------------------------------------
